review,label
"Sangat mengecewakan , kurir tidak mencakup pengiriman padahal dari lokasi pengiriman dan penerimaan masih daerah yang sama. Belum beda pulau. Dah tidak ada pemberitahuan diawal. Setelag order dipaksa pilih batalkan atau tambah ongkir yang gak wajar tarifnya.",Negatif
"Sip lah kadang butuh yg gak harus baru dan cocok d kantong harganya... di olx dapat aja, sama sama memberikan manfaat, tingkatkan kontrol dari admin untuk para penndaftar baru yg buat iklan tp mencurigakan dan cnderung penipuan... biar gak merusak reputasi OLX jd bnyak yg menggunakan dan banyak iklan yg saling memberi kebaikan baik penjual dan pembeli",Negatif
"Kenapa sekarang ongkirnya jadi mahal banget.. padahal dulu free ongkir. Agak kecewa sih sama pelayanan sekarang, tolong ditingkatkan lagi pelayanan nya biar bisa berlangganan lagi",Negatif
"Untuk penjual di tokopedia ini ada penjual yg gak mau batalkan transaksi padahal peraturan nya boleh dibatalkan , dan saya sebagai pembeli berhak untuk membatalkan karena ada yg perlu diubah pesanan saya. Ini sangat mengesalkan ketemu penjual yg seperti ini tidak bisa membantu pembeli untuk membatalkannya",Negatif
"Saya selalu belanja di tokopedia tpi semenjak ada rekomendasi di expedisi jadi lama banget biasanya sampe pling 2 skrang bsa sampai 1-2 minggu sangat kecewa berat mnding hapus aja expedisi yang lelet kalau begini terus mnding pindah ke aplikasi lain, untuk sekarang tokopedia sangat tidak rekomended.",Negatif
Kenapa yaa sekarang dihp ku gak ada gratis ongkir padahal dulu ada dihp orang rumah pada ada gratis ongkir nya hanya di hp ku aja yg gak ada jadi jarang belanja deh karna kebanyakan harga murah tapi ongkirnya lebih mahal:(,Negatif
Sangat disayangkan tdk ada opsi dr walletnya u/ d trf ke rek bank dan sebagainya... trs duit ngendep d akun buat apa klo blm mau belanja. Jebakan banget.,Negatif
Yang ini parah karna ke uninstall jadi gak bisa kayak biasanya dipersulit isi pulsa harus atur pembayaran untuk kesaldo tidak aktif mohon untuk diperbaiki sangat mengganggu kenyamanan,Negatif
"Olx tidak seperti dulu, Iklan nya sangat menganggu tidak ada hitungan detik dan tidak bisa dilewati. Aplikasi ini membuat pengguna tidak nyaman",Negatif
Aplikasi merugikan!!! Dibikin rugi lagi sama tokopedia. Setiap pembayaran Via indomaret/ alfamaret selalu dibatalkan otomatis setelah pembayaran. Tidak memenuhi syarat lah ini itu. Untuk teman teman mending di lazada atau Shopee sistem nya lebih baik dan profesional dan Pembayaran nya selalu lancar dan tidak ada yang namanya pembayaran dibatalkan otomatis!,Negatif
aplikasi kaga jelas update cumaa buat ngerugiinn pengguna nya doang update bukannya mempermudah malah mempersulit. giliran chat cs kita tinggal beberapa menit langsung berenti otomatis sedangkan cs aja balesnya lama.,Negatif
"Ada emailku 2 yang sudah terdaftar. Dulu udah pernah beli tahun 2017 di Zalora. Sekarang kalau udah masuk dengan google akun satunya (A), setiap mau masuk dengan google B gabisa, selalu ke A.",Negatif
"jangan belanja disini , uang pelanggan tidak dikembalikan, mending belanja dishope",Negatif
"Sampai saat ini masih kecewa dengan aplikasinya.. Karna transaksi masuk sering tidak terlihat.. Jadi kalo kita tidak buka aplikasi maka orderan masuk tidak ada notif..Juga loadingnya yg sangat lama sekali., padahal sinyal bagus",Negatif
Jangan la didownload gak jelas pengiriman nya lambat sekali,Negatif
Untuk yg punya aplikasi ini lazada yg terhormat. Tolong lahhh jangan di persulit untuk kami melakukan retur atau pengembalian barang. Jangan di bikin susah dong. Mungkin anda belum tw jahat ny yg punya toko atau yg jualan.. asal laku. Biarpun gk sesuai pesanan... Tp kami gk bisa mengembalikan barang ny. Coba seperti aplikasi shopi... Yg bagus menejemen ny. Perhatikan kami sebagai pengguna aplikasi boss . Jangan membela yg punya barang.. ok ok Salam dr yg selalu kecewa dengan barang,Negatif
Paylaternya gak fungsi...katanya trouble ..sy sdh 5 tahun ikut blibli tp paylater malah sdh gak bisa...gmn pelayanan terhadap pelanggan,Negatif
"Promo""nya udah menarik saya sangat suka, tapi cuma sebel gak ada pilihan expedisi.nya, mana expedisi yang ada si ninja van gak bagus lama pengiriman.nya bisa""nya barang hampir 5 hari gak gerak, mana barang pesanan udah di komplen mulu ama yang pesen. Tolong lah lazada diperbaiki lagi di expedisi.nya kasih lah pilihan masa kerjasama dengan expedisi ber rating 1,4 rugi dong...... Rugi dong.....",Negatif
"Kolom favorit tetap tidak bisa diatur urutannya, dan tetap tidak bisa dicari apa yang saya telah favoritkan, jadi tetap tdk saya gunakan dulu, gak nyaman dan buang waktu.",Negatif
"Sorry banget, barang lambat padahal sudah sampai gudang tinggal kirim tapi sampai 4hari tidak dikirim. Gak ada tanggapan detailnya. Gk dapat alamat/nomor kurirnya pula. Sampai sekarang pun barang belom sampai. Kayak... Wow banget kalau beli di tokped",Negatif
"Fungsi FILTER Tokopedia TIDAK berfungsi normal/RUSAK, padahal versi sebelumnya normal... SEKARANG mau cari produk terbaru tidak muncul produk terbarunya.. mau cari harga terendah tertinggi tidak ada perubahan sama sekali.. TOLONG DIPERBAIKI SEGERA!!!",Negatif
"Mantap saya sangat suka, semua udah ok, namun ada satu hal yg sering membuat saya kecewa itu adalah masalah vocer ya? Misal, Vocer gratis ongkir hanya bisa di gunakan kurir2 tertentu, nah biasa saya juga merasa percuma punya banyak hadiah vocer Karana semua vocer tidak berlaku dalam pebelian metode cod atau tidak berlaku buat kurir yg sudah saya pilih....",Negatif
"Sangat2 buruk pelayanannya, masak mau pemindahan akun tidak bisa, sudah dijelaskan user name lupa dan nomor HP sudah tidak aktif, tetap saja disuruh masukkan user name yg lama, gimana mau masukkan, orang lupa, jangan cobak pake Shopee lagi,mending pindah kesebelah",Negatif
"Aplikasi tak berguna!!!! Mau login, eh ada tulisan jaringan bermasalah, padahal sinyal masih bagus.. liat yang lain bisa. Pas di ulang"" malah ada pemberitahuan sistem sedang sibuk, kalo gak niat ngurus apk ini hapus ajah jadi kecewa download ini.",Negatif
Beli sepatu sport pertama kali memuaskan. Beli sepatu flatshoes asli mengecewakan sudah terkelupas dan sekali pakai tapaknya lepas. Beli baju juga mengecewakan. Ga sprt d foto tampilan waktu dipakai. Mudah2an ga semua toko sprt itu. Pengiriman juga terkadang lama bangeet. Makin d tingkatkan mutu pelayanannya.,Negatif
"Udah hampir 3 tahun pakai aplikasi ini, Tapi sekarang pelayanan sama sekali tidak bagus dan bukan baru hari ini pesan barang yang dari luar negri.. Barang ga sesuai dengan estimasi yang sudah ditentukan Sudah mau hampir 1 bulan pesanan hanya dompet ga sampai - sampai... Setelah pesanan yang ini sampai saya akan hapus aplikasi ini Kalau bisa di blokir saya blokir permanen aplikasinya ini Kecewa betul",Negatif
"Satu dulu ya bintangnya nanti kalo sdh normal app BLnya ditambah bintangnya. Update terbaru app bukalapak saat ini malah menu "" transaksi ""gak bisa dibuka, trus ada pesan katanya ""sayangnya, Bukalapak telah berbenti "" sebelum diupdate normal gak ada masalah. Tolong diperbaiki dibagian menu "" transaksi """,Negatif
simple buanget karna awal berbelanja di aplikasi blibli.,Negatif
"Belanja tambah ribet, ekspedisi pakai rekomendasi drop off J&T di kirim ekspedisi lain, proses tambah lama, karena tidak langsung dikirim, nunggu proses... Cara belanja semakin mundur karena lelet di ekspedisi... Belanja toko orange langsung di kirim",Negatif
Tolong yah tokped recomendasi kurir expedisi ID EXPRESS d buang ajh atau jngn d pakai lagi karna expedisi nya lemot dan lelet masa barang bisa ketahan sampai 2/3 hari d gudang sampai saat ini pun blm sampai !! Kapok sih klo tokped recomendasi kurir nya ID EXPRESS msh d pake ajh !!,Negatif
"Login saja susahnya minta ampun,dpt kode verifikasi gagal terus Makin Buruk saja ini aplikasi..!!!",Negatif
"Sy pelanggan dari 2016 sy ada 2 akun,di masa itu sampai 2020 disc di zalora real gapakek ribet,retur mudah asik bgt tp skr knp jd seribet ini ya zalora disc nya jebakan dan byk kendala saat menggunakan apk nya,byk juga brand yg hilang sy gatau knp tp skrg ini sy lbh byk pertimbangan utk beli di zalora krn bbrp hal salah satunya sdh sy ketik di atas. Semoga ada perbaikan trs krn dl zalora apk online pavorite sy,maybe akan byk pelanggan hilang klo tdk ada perubahan. Thank u",Negatif
Iklannya sumpah ganggi banget.. gak bisa di skip pula.. deuhh.. perbaiki lah OLX biar makin bersaing...,Negatif
"Shopee express Pengiriman sangat lambat, saya beralih ke Tokopedia karna lebih cepat pengiriman melalui JNT , barang yang seharusnya 2 hati sampai, sudah seminggu lebih brlum sampai",Negatif
"punya fitur seperti tidak ada gunanya, bikin fitur² camera nggak ada yang benar, tolong dibenahi lagi untuk fitur²nya, makin lama makin nggak benar, aneh, bintang 1 aja (kalau bisa nggak usah pakai bintang).",Negatif
tolong kembalilan algoritma pencariannya kaya dulu. sekarang klo pencarian lebih dari 1 kata akan muncul produk yg hanya mengandung salah satu kata nya. ini bikin banyak produk yg keluar nggk relevan sama pencarian saya.,Negatif
"Sudah jarang lg diskon,voucher, promo yg seperti dulu, sekarang sedikit bgt, mana diskon kecil tapi susah digunakan karena banyak syarat ini itu seperti tidak niat kasih voucher. Dulu sering belanja disini tapi sekarang karena ada yg lebih enak ya pindah. Heheee... Mudah-mudahan bisa kembali seperti dulu lagi.",Negatif
"Sangat kecewa! Pesanan saya dari tgl 15 sampai tgl 22 statusnya tidak berubah (menunggu pickup kurir), dan ada juga pesanan tgl 19 sampe saat ini belum berubah juga sttusnya. Saya komplain via email hanya dapat jawaban template yg tidak memberi solusi. Mau dibatalkan juga tidak bisa. Bikin kapok buat belanja!",Negatif
"Aplikasi Shopee sangat berat ,. Tidak cukup mau diklik 3x harus ber ulang kali baru bisa respon dan aplikasi muat ulang terus., seperti minta restart terus..",Negatif
Jujur saya dulu gak suka belanja dishopee apalagi banyak iklan juga dimana mana.. Ternyata perkiraan selama ini salah.ternyata lebih nyaman di shopee daripada apk sebelah.lebih lengkap semuanya di shopee dan saya sangat puas belanja di shopee apalagi belanja part otomotif sangat memuaskan Terimakasih SHOPEE,Negatif
"Alhmdulillaah selama ini blnja dilazada sllu realpict, kualitasny ya trgantung,sesuai hrga . yg penting ketika kita mau blnja apapun liat baik"" deskripsi dan liat ulasan nya bagus atau tdk nya, ini penting.",Negatif
"Dari 2017 pake olx klo mau beli barang di sekitar, tp skrng pindah ke fb karena olx skrng banyak banget iklan gak jelas lewat setiap slide foto barang, iklannya lama pula, gak bisa di skip.",Negatif
"Appnya makin berat, suka ngelag. Bukanya lama banget, nggak sensitif tombol2 menunya, lama ngebukanya. Kalo mau bayar loadingnya lama banget. Padahal ini app favorite saya, tp sayangnya sekarang lemot banget. Tolong tingkatin performa layanannya.",Negatif
"Jujur sya sangat kecewa dengan OLX sekarang. Sya pengguna dri 2015. Dulu tiap pasang iklan sellu bnyak yg view walaupun tidak beli fitur iklan. Tapi sekarang view nya turun derastis sampai 0 view, walaupun sudah membeli fitur berbayar tetap 0 view. Ada apakah dengan OLX sekarang? Jujur sya sangat kecewa. Dulu tiap pasang iklan selalu cepet terjual. Tapi sekarang boro"" Cepet yang lihat ikalnya juga ga ada. Seperti ada bug error di aplikasi OLX ini. Tolong di perbaiki.. Akun sya ""Wildcathouse.Bdg""",Negatif
"Dulu prioritas belanja di tokped, sampai 3akun platinum member semua, Krn kecepatan krmnya, sekarang dg adanya kurir recomendasi, jadi parah banget, promo minim, kiriman JKT-bdg lebih dr 3hr.. tobat, Uda ga mau LG belanja di tokped. Bad experience",Negatif
"Sering banget tiba-tiba lag, lagi cari produk, liat produk, scroll-scroll produk, tiba tiba Layar freeze, padahal hp kaga bermasalah, ini pure dari apk doang yang freeze, saya home scroll-scroll apk lain mah lancar, tapi tokped freeze mulu tiap beberapa menit buka apknya.",Negatif
Bukan naik harga untuk paket iklan dan higligt untuk jasa tapi sudah ganti harga,Negatif
Baru saja login udah ada video auto play. Bikin hp mancet mancet / lag. Padahal hp ram 6gb + wifi Saking gede nya upload nya karena video auto play jadi makin bodoh & payah. Apa tidak bisa iti video di sendiri kan di buat kan folder atau apa gitu kayak lazada,Negatif
"Sampah expredisi (JNE) nya. Udah lama, gak bisa dipilih. Kasian seller ditokopedia yg jd korban kecewa pembeli. Pengiriman kok sampai 6 hari.. paket sudah diexpedisi lho itu bukan diseller order beberapa x, gitu terus JNE sampah, lelet,, Tokopedia terupdate menampilkan harga promo,bukan harga asli, udah mirip lazada, malah gk pas karna gk semua voucher bs dipakai pas chekout..",Negatif
"belanja di Zalora sangat menyenangkan, barang yang tersedia pun original dan banyak diskon"" menarik. saya merasa kurang setuju dengan yang memberikan penilaian jelek karena memang saya sudah terhitung berkali-kali pesan dan tidak pernah ada masalah :)jika saya ada problem pun dilayani dengan ramah :)pengiriman barang sesuai dengan perkiraan bahkan bisa lebih cepat dari perkiraan karena saya pernah pesan barang pengiriman luar negri yg kira2 sampai 11-19 hari tapi 7 hari sudah sampai. Very Good♡",Negatif
"Ini platform belanja yang bagus dan membantu tapi kadang menjebak kalau tidak hati2,contohnya pada pesanan yang masih proses pengiriman tapi sudah tertera tulisan ""pesanan selesai"" kalau saya punya beberapa pesanan kadang salah konfirmasi tanpa sadar barang belum diterima tapi sdh selesai sebaliknya pesanan instan barang sudah diterima tapi lama muncul "",pesanan selesai""..saran saya Sebaiknya buat seperti tempat lain kalau barang sampai baru ada perintah konfirmasi",Negatif
"Ayolah Tokopedia bisa lebih pilih2 dalam kerja sama dengan ekspedisi, jangan kerja sama dengan ekspedisi yang punya rating rendah, dan lama dalam mengantarkan barang, kami sebagai pembeli kecewa hanya karena barang yang ingin dipakai belum datang dan datang nya malah melewati masa pakai itu, misal beli pakaian untuk lebaran Dateng nya malah setelah lebaran, apakah itu tidak membuang2 uang nama nya?",Negatif
"Barang branded original, cuma sekarang koq pebgiriman lama yaaa... tdk seperti dulu",Negatif
"kenapa saat mau kasih penilaian foto ke produk yang sudah dibeli itu selalu ""Terjadi kesalahan mohon coba lagi nanti"", padahal saya sudah memperbarui aplikasinya, jaringan aman dan memori saya juga tidak penuh, kenapa ini?",Negatif
"Masalah tampilan beranda sudah lumayan. Tapi kenapa lazada kok malah jadi kaya virus ya... Buka app lain tau2 masuk lazada, buka app lain ga ada iklan langsung masuk lazada. Kalo kaya gini kayaknya lazada sengaja dijadikan virus app. Jadinya malah kurang nyaman...",Negatif
"ini aplikasi iklannya parah, baru buka aplikasi lagi liat liat iklan, tiba tiba iklan muncul di slide akhir dan gak bisa di close (dipaksa nonton iklan lama polll ada kali 1 menit)",Negatif
"Semnjak di upgrade versi baru bnr2 gabisa log in ke laz panen pdhl lazpanen tinggal dikit lg panen+dikirim beras,payaaahh tau gtu gaush diupgrade!!!!udh berhari2,udh direfresh tetep gabisa dibuka lazpanen!!!",Negatif
ketika uang sudah menguasai dunia persilatan. omaigat. beli paket 200rb lebih iklan ga bisa langsung tayang. perlu waktu berhari hari untuk sonsor dulu. gua bayar tapi berasa mengemis minta bantuan.,Negatif
Kendalanya cuma satu yaitu saya sering belanja tapi minggu depannya gak dapat gratis ongkir tapi di akun kedua yang jarang belanja dapat gratis ongkir inimah udh nunggu seminggu eh sama aja 2 minggu nunggu gratis ongkir gak dapat dapat,Negatif
"1. Performa aplikasi pada hp ram 4gb lag, freeze dan kadang error pdhl app sebelah lancar hanya shopee saja yg masalah seperti ini. 2. Jaminan jika pesanan tidak sampai tepat waktu diberi voucher hanya sekedar janji, 3x chat cs diminta ini itu masih tidak dapat penyelesaian dan voucher tidak didapatkan, jika memang hanya marketing lebih baik jgn menjanjikan konsumen dengan hal yg tidak jelas",Negatif
"Aplikasi online shop yang paling makan ram hape,ga kayak online shop yg lain,dari sisa ram 1.9GB pas buka aplikasi ini langsung drop ke 1.1GB hape langsung hang. tolong diperbaiki seperti online shop yg lain yg enak dipakai tidak berat. mau shoping ga jadi karena aplikasi berhenti terus karena kehabisan ram.",Negatif
"Aplikasi bagus ada gratis ongkir, cuma masalah sama ekspedisiny... kurir ny gak mau ngntar tepat waktu, alhasil dibatalkan otomatis sama shopee... saran tolong ekpedisiny jnt/jne yg kayak kmrin 🙏...",Negatif
